token: -- | freq: 899 | docs: 81 | posting_pos: 0
token: torgyant | freq: 3 | docs: 3 | posting_pos: 257352
token: tornado | freq: 4 | docs: 4 | posting_pos: 257355
token: torni | freq: 4 | docs: 4 | posting_pos: 257359
token: torok | freq: 3 | docs: 3 | posting_pos: 257363
token: toronto | freq: 32 | docs: 7 | posting_pos: 257366
token: torres | freq: 5 | docs: 5 | posting_pos: 257373
token: torricelli | freq: 8 | docs: 7 | posting_pos: 257378
token: tort | freq: 26 | docs: 13 | posting_pos: 257385
token: tortenelem | freq: 13 | docs: 11 | posting_pos: 257398
token: tortenelemben | freq: 7 | docs: 6 | posting_pos: 257409
token: tortenelmeben | freq: 3 | docs: 2 | posting_pos: 257415
token: tortenelmet | freq: 6 | docs: 4 | posting_pos: 257417
token: tortenelmi | freq: 63 | docs: 26 | posting_pos: 257421
token: tortenelmileg | freq: 5 | docs: 3 | posting_pos: 257447
token: tortenesz | freq: 6 | docs: 4 | posting_pos: 257450
token: torteneti | freq: 5 | docs: 4 | posting_pos: 257454
token: tortenik | freq: 15 | docs: 12 | posting_pos: 257458
token: tortenne | freq: 3 | docs: 2 | posting_pos: 257470
token: tortennek | freq: 3 | docs: 3 | posting_pos: 257472
token: tortenni | freq: 3 | docs: 3 | posting_pos: 257475
token: torteno | freq: 16 | docs: 15 | posting_pos: 257478
token: tortent | freq: 62 | docs: 28 | posting_pos: 257493
token: tortentek | freq: 4 | docs: 4 | posting_pos: 257521
token: torts | freq: 7 | docs: 2 | posting_pos: 257525
token: torture | freq: 14 | docs: 5 | posting_pos: 257527
token: tortured | freq: 6 | docs: 4 | posting_pos: 257532
token: torturers | freq: 3 | docs: 2 | posting_pos: 257536
token: torulkozot | freq: 4 | docs: 3 | posting_pos: 257538
token: torvennyel | freq: 3 | docs: 3 | posting_pos: 257541
token: torveny | freq: 97 | docs: 32 | posting_pos: 257544
token: torvenybe | freq: 3 | docs: 3 | posting_pos: 257576
token: torvenyben | freq: 10 | docs: 7 | posting_pos: 257579
token: torvenyek | freq: 9 | docs: 7 | posting_pos: 257586
token: torvenyeket | freq: 3 | docs: 3 | posting_pos: 257593
token: torvenyellenesnek | freq: 3 | docs: 2 | posting_pos: 257596
token: torvenyes | freq: 8 | docs: 7 | posting_pos: 257598
token: torvenyesen | freq: 4 | docs: 4 | posting_pos: 257605
token: torvenyesseg | freq: 3 | docs: 3 | posting_pos: 257609
token: torvenyet | freq: 3 | docs: 2 | posting_pos: 257612
token: torvenyhozas | freq: 8 | docs: 8 | posting_pos: 257614
token: torvenyhozo | freq: 4 | docs: 3 | posting_pos: 257622
token: torvenyi | freq: 3 | docs: 3 | posting_pos: 257625
token: torvenyjavaslat | freq: 3 | docs: 3 | posting_pos: 257628
token: torvenyjavaslatot | freq: 5 | docs: 5 | posting_pos: 257631
token: torvenymodositas | freq: 3 | docs: 3 | posting_pos: 257636
token: torvenyserto | freq: 3 | docs: 3 | posting_pos: 257639
token: torvenyt | freq: 26 | docs: 15 | posting_pos: 257642
token: torvenytelen | freq: 6 | docs: 4 | posting_pos: 257657
token: torvenytervezet | freq: 11 | docs: 9 | posting_pos: 257661
token: torvenytervezetet | freq: 4 | docs: 4 | posting_pos: 257670
token: toshiba | freq: 5 | docs: 4 | posting_pos: 257674
token: total | freq: 183 | docs: 57 | posting_pos: 257678
token: totalemp | freq: 3 | docs: 1 | posting_pos: 257735
token: totales | freq: 6 | docs: 3 | posting_pos: 257736
token: totalidad | freq: 4 | docs: 3 | posting_pos: 257739
token: totaling | freq: 5 | docs: 4 | posting_pos: 257742
token: totalis | freq: 8 | docs: 8 | posting_pos: 257746
token: totalitarian | freq: 7 | docs: 5 | posting_pos: 257754
token: totalitarianism | freq: 4 | docs: 4 | posting_pos: 257759
token: totally | freq: 11 | docs: 11 | posting_pos: 257763
token: totalmente | freq: 4 | docs: 4 | posting_pos: 257774
token: totals | freq: 10 | docs: 7 | posting_pos: 257778
token: totalsales | freq: 4 | docs: 1 | posting_pos: 257785
token: toth | freq: 16 | docs: 10 | posting_pos: 257786
token: totobit | freq: 3 | docs: 3 | posting_pos: 257796
token: totok | freq: 3 | docs: 3 | posting_pos: 257799
token: tott | freq: 7 | docs: 3 | posting_pos: 257802
token: totta | freq: 5 | docs: 3 | posting_pos: 257805
token: touch | freq: 18 | docs: 12 | posting_pos: 257808
token: touched | freq: 3 | docs: 3 | posting_pos: 257820
token: touches | freq: 3 | docs: 3 | posting_pos: 257823
token: touching | freq: 4 | docs: 3 | posting_pos: 257826
token: touchpoint | freq: 176 | docs: 2 | posting_pos: 257829
token: tough | freq: 4 | docs: 3 | posting_pos: 257831
token: tougher | freq: 3 | docs: 3 | posting_pos: 257834
token: toughest | freq: 3 | docs: 2 | posting_pos: 257837
token: tour | freq: 69 | docs: 13 | posting_pos: 257839
token: tourism | freq: 71 | docs: 7 | posting_pos: 257852
token: tourist | freq: 26 | docs: 6 | posting_pos: 257859
token: tourists | freq: 11 | docs: 4 | posting_pos: 257865
token: tours | freq: 34 | docs: 5 | posting_pos: 257869
token: tov | freq: 10 | docs: 3 | posting_pos: 257874
token: tovabb | freq: 57 | docs: 24 | posting_pos: 257877
token: tovabba | freq: 23 | docs: 14 | posting_pos: 257901
token: tovabbi | freq: 49 | docs: 29 | posting_pos: 257915
token: tovabbiakban | freq: 3 | docs: 3 | posting_pos: 257944
token: tovabbra | freq: 62 | docs: 25 | posting_pos: 257947
token: toward | freq: 97 | docs: 57 | posting_pos: 257972
token: towards | freq: 67 | docs: 46 | posting_pos: 258029
token: tower | freq: 20 | docs: 19 | posting_pos: 258075
token: town | freq: 34 | docs: 27 | posting_pos: 258094
token: towns | freq: 10 | docs: 10 | posting_pos: 258121
token: townsqr | freq: 5 | docs: 5 | posting_pos: 258131
token: towson | freq: 3 | docs: 3 | posting_pos: 258136
token: toxemia | freq: 3 | docs: 1 | posting_pos: 258139
token: toxic | freq: 13 | docs: 10 | posting_pos: 258140
token: toy | freq: 3 | docs: 2 | posting_pos: 258150
token: toyota | freq: 6 | docs: 2 | posting_pos: 258152
token: toys | freq: 3 | docs: 2 | posting_pos: 258154
token: tozsde | freq: 4 | docs: 3 | posting_pos: 258156
token: tp | freq: 30 | docs: 9 | posting_pos: 258159
token: tpgi | freq: 3 | docs: 3 | posting_pos: 258168
token: tph | freq: 3 | docs: 3 | posting_pos: 258171
token: tpl0 | freq: 3 | docs: 3 | posting_pos: 258174
token: tpl1 | freq: 4 | docs: 4 | posting_pos: 258177
token: tpoint | freq: 3 | docs: 3 | posting_pos: 258181
token: tpp | freq: 4 | docs: 4 | posting_pos: 258184
token: tps | freq: 14 | docs: 1 | posting_pos: 258188
token: tpsgc | freq: 3 | docs: 3 | posting_pos: 258189
token: tpwd | freq: 3 | docs: 3 | posting_pos: 258192
token: tq | freq: 3 | docs: 1 | posting_pos: 258195
token: tr | freq: 30 | docs: 8 | posting_pos: 258196
token: trab | freq: 3 | docs: 3 | posting_pos: 258204
token: trabajo | freq: 7 | docs: 6 | posting_pos: 258207
token: trace | freq: 8 | docs: 7 | posting_pos: 258213
token: traced | freq: 4 | docs: 4 | posting_pos: 258220
token: tracer | freq: 5 | docs: 5 | posting_pos: 258224
token: traces | freq: 72 | docs: 40 | posting_pos: 258229
token: tracing | freq: 10 | docs: 10 | posting_pos: 258269
token: track | freq: 30 | docs: 16 | posting_pos: 258279
token: tracking | freq: 33 | docs: 9 | posting_pos: 258295
token: tracks | freq: 8 | docs: 4 | posting_pos: 258304
token: tract | freq: 10 | docs: 6 | posting_pos: 258308
token: trade | freq: 346 | docs: 48 | posting_pos: 258314
token: trade-off | freq: 3 | docs: 3 | posting_pos: 258362
token: traded | freq: 10 | docs: 3 | posting_pos: 258365
token: trademark | freq: 4 | docs: 3 | posting_pos: 258368
token: trademarks | freq: 11 | docs: 11 | posting_pos: 258371
token: trader | freq: 3 | docs: 3 | posting_pos: 258382
token: traders | freq: 6 | docs: 5 | posting_pos: 258385
token: tradicionalis | freq: 5 | docs: 2 | posting_pos: 258390
token: trading | freq: 38 | docs: 16 | posting_pos: 258392
token: tradition | freq: 41 | docs: 30 | posting_pos: 258408
token: traditional | freq: 73 | docs: 50 | posting_pos: 258438
token: traditionalist | freq: 3 | docs: 3 | posting_pos: 258488
token: traditionally | freq: 9 | docs: 8 | posting_pos: 258491
token: traditions | freq: 10 | docs: 9 | posting_pos: 258499
token: traffic | freq: 33 | docs: 11 | posting_pos: 258508
token: trafficking | freq: 6 | docs: 6 | posting_pos: 258519
token: traficant | freq: 3 | docs: 3 | posting_pos: 258525
token: tragedia | freq: 7 | docs: 4 | posting_pos: 258528
token: tragedy | freq: 40 | docs: 13 | posting_pos: 258532
token: tragic | freq: 39 | docs: 14 | posting_pos: 258545
token: tragikus | freq: 11 | docs: 10 | posting_pos: 258559
token: trail | freq: 9 | docs: 9 | posting_pos: 258569
token: trailers | freq: 5 | docs: 3 | posting_pos: 258578
token: trails | freq: 9 | docs: 4 | posting_pos: 258581
token: train | freq: 13 | docs: 9 | posting_pos: 258585
token: trained | freq: 11 | docs: 10 | posting_pos: 258594
token: training | freq: 93 | docs: 49 | posting_pos: 258604
token: trait | freq: 3 | docs: 3 | posting_pos: 258653
token: traits | freq: 11 | docs: 10 | posting_pos: 258656
token: trajectories | freq: 8 | docs: 3 | posting_pos: 258666
token: trajectory | freq: 6 | docs: 4 | posting_pos: 258669
token: trans | freq: 3 | docs: 2 | posting_pos: 258673
token: transacciones | freq: 3 | docs: 2 | posting_pos: 258675
token: transaction | freq: 5 | docs: 5 | posting_pos: 258677
token: transactions | freq: 15 | docs: 12 | posting_pos: 258682
token: transcendence | freq: 3 | docs: 2 | posting_pos: 258694
token: transcendental | freq: 3 | docs: 2 | posting_pos: 258696
token: transdata | freq: 5 | docs: 5 | posting_pos: 258698
token: transend | freq: 3 | docs: 3 | posting_pos: 258703
token: transfer | freq: 59 | docs: 33 | posting_pos: 258706
token: transferencia | freq: 5 | docs: 3 | posting_pos: 258739
token: transferencias | freq: 3 | docs: 2 | posting_pos: 258742
token: transferred | freq: 15 | docs: 12 | posting_pos: 258744
token: transferring | freq: 5 | docs: 5 | posting_pos: 258756
token: transfers | freq: 33 | docs: 14 | posting_pos: 258761
token: transform | freq: 9 | docs: 8 | posting_pos: 258775
token: transformaci | freq: 4 | docs: 3 | posting_pos: 258783
token: transformation | freq: 29 | docs: 22 | posting_pos: 258786
token: transformations | freq: 4 | docs: 3 | posting_pos: 258808
token: transformed | freq: 6 | docs: 5 | posting_pos: 258811
token: transforms | freq: 3 | docs: 3 | posting_pos: 258816
token: transit | freq: 3 | docs: 3 | posting_pos: 258819
token: transition | freq: 27 | docs: 21 | posting_pos: 258822
token: transitional | freq: 4 | docs: 4 | posting_pos: 258843
token: transitions | freq: 3 | docs: 3 | posting_pos: 258847
token: transitorias | freq: 5 | docs: 3 | posting_pos: 258850
token: translate | freq: 4 | docs: 2 | posting_pos: 258853
token: translated | freq: 5 | docs: 4 | posting_pos: 258855
token: translation | freq: 7 | docs: 7 | posting_pos: 258859
token: translations | freq: 7 | docs: 5 | posting_pos: 258866
token: translator | freq: 4 | docs: 2 | posting_pos: 258871
token: transmision | freq: 4 | docs: 1 | posting_pos: 258873
token: transmission | freq: 32 | docs: 16 | posting_pos: 258874
token: transmitted | freq: 44 | docs: 16 | posting_pos: 258890
token: transmitter | freq: 4 | docs: 3 | posting_pos: 258906
token: transnational | freq: 5 | docs: 2 | posting_pos: 258909
token: transnet | freq: 6 | docs: 5 | posting_pos: 258911
token: transplant | freq: 5 | docs: 2 | posting_pos: 258916
token: transport | freq: 30 | docs: 21 | posting_pos: 258918
token: transportar | freq: 5 | docs: 3 | posting_pos: 258939
token: transportation | freq: 50 | docs: 31 | posting_pos: 258942
token: transportation-related | freq: 4 | docs: 3 | posting_pos: 258973
token: transporte | freq: 18 | docs: 9 | posting_pos: 258976
token: transported | freq: 7 | docs: 3 | posting_pos: 258985
token: transportes | freq: 8 | docs: 5 | posting_pos: 258988
token: transporting | freq: 8 | docs: 7 | posting_pos: 258993
token: transsylvania | freq: 5 | docs: 1 | posting_pos: 259000
token: trap | freq: 7 | docs: 7 | posting_pos: 259001
token: trapped | freq: 4 | docs: 4 | posting_pos: 259008
token: trasandino | freq: 9 | docs: 3 | posting_pos: 259012
token: trash | freq: 6 | docs: 4 | posting_pos: 259015
token: tratamiento | freq: 3 | docs: 1 | posting_pos: 259019
token: trauma | freq: 6 | docs: 6 | posting_pos: 259020
token: traumatic | freq: 4 | docs: 3 | posting_pos: 259026
token: trav | freq: 19 | docs: 12 | posting_pos: 259029
token: travel | freq: 331 | docs: 19 | posting_pos: 259041
token: travel-net | freq: 5 | docs: 5 | posting_pos: 259060
token: traveled | freq: 6 | docs: 5 | posting_pos: 259065
token: travelers | freq: 4 | docs: 3 | posting_pos: 259070
token: traveling | freq: 8 | docs: 8 | posting_pos: 259073
token: travelled | freq: 4 | docs: 3 | posting_pos: 259081
token: traveller | freq: 10 | docs: 8 | posting_pos: 259084
token: travellers | freq: 11 | docs: 1 | posting_pos: 259092
token: travelling | freq: 6 | docs: 3 | posting_pos: 259093
token: travels | freq: 13 | docs: 8 | posting_pos: 259096
token: traverse | freq: 3 | docs: 3 | posting_pos: 259104
token: traviata | freq: 3 | docs: 2 | posting_pos: 259107
token: traxler | freq: 12 | docs: 12 | posting_pos: 259109
token: tre | freq: 3 | docs: 2 | posting_pos: 259121
token: treasure | freq: 5 | docs: 4 | posting_pos: 259123
token: treasury | freq: 8 | docs: 7 | posting_pos: 259127
token: treat | freq: 17 | docs: 9 | posting_pos: 259134
token: treated | freq: 16 | docs: 10 | posting_pos: 259143
token: treaties | freq: 6 | docs: 6 | posting_pos: 259153
token: treating | freq: 11 | docs: 9 | posting_pos: 259159
token: treatise | freq: 10 | docs: 3 | posting_pos: 259168
token: treatment | freq: 210 | docs: 76 | posting_pos: 259171
token: treatments | freq: 15 | docs: 11 | posting_pos: 259247
token: treaty | freq: 53 | docs: 24 | posting_pos: 259258
token: tree | freq: 36 | docs: 11 | posting_pos: 259282
token: treen | freq: 5 | docs: 5 | posting_pos: 259293
token: trees | freq: 42 | docs: 15 | posting_pos: 259298
token: trek | freq: 4 | docs: 2 | posting_pos: 259313
token: trekking | freq: 4 | docs: 1 | posting_pos: 259315
token: trekmate | freq: 4 | docs: 1 | posting_pos: 259316
token: treknet | freq: 4 | docs: 4 | posting_pos: 259317
token: tremendous | freq: 11 | docs: 11 | posting_pos: 259321
token: trend | freq: 27 | docs: 19 | posting_pos: 259332
token: trendline | freq: 4 | docs: 4 | posting_pos: 259351
token: trends | freq: 64 | docs: 36 | posting_pos: 259355
token: trenton | freq: 6 | docs: 6 | posting_pos: 259391
token: trentu | freq: 5 | docs: 5 | posting_pos: 259397
token: tres | freq: 7 | docs: 7 | posting_pos: 259402
token: trevecca | freq: 3 | docs: 3 | posting_pos: 259409
token: tri | freq: 3 | docs: 3 | posting_pos: 259412
token: tria2 | freq: 16 | docs: 2 | posting_pos: 259415
token: trial | freq: 90 | docs: 31 | posting_pos: 259417
token: trials | freq: 15 | docs: 11 | posting_pos: 259448
token: triangle | freq: 3 | docs: 2 | posting_pos: 259459
token: triangle-park | freq: 3 | docs: 3 | posting_pos: 259461
token: trianon | freq: 17 | docs: 8 | posting_pos: 259464
token: trianon-i | freq: 4 | docs: 1 | posting_pos: 259472
token: trianonban | freq: 4 | docs: 2 | posting_pos: 259473
token: trianoni | freq: 14 | docs: 7 | posting_pos: 259475
token: trianont | freq: 4 | docs: 4 | posting_pos: 259482
token: trib | freq: 6 | docs: 5 | posting_pos: 259486
token: tribe | freq: 7 | docs: 4 | posting_pos: 259491
token: tribes | freq: 4 | docs: 4 | posting_pos: 259495
token: trible | freq: 10 | docs: 10 | posting_pos: 259499
token: tribnet | freq: 3 | docs: 3 | posting_pos: 259509
token: tribun | freq: 3 | docs: 1 | posting_pos: 259512
token: tribunal | freq: 5 | docs: 5 | posting_pos: 259513
token: tribune | freq: 20 | docs: 5 | posting_pos: 259518
token: tribune-review | freq: 6 | docs: 2 | posting_pos: 259523
token: tricity | freq: 4 | docs: 4 | posting_pos: 259525
token: tricon | freq: 5 | docs: 5 | posting_pos: 259529
token: tridel | freq: 4 | docs: 4 | posting_pos: 259534
token: trident | freq: 8 | docs: 5 | posting_pos: 259538
token: tridom | freq: 4 | docs: 4 | posting_pos: 259543
token: tried | freq: 23 | docs: 19 | posting_pos: 259547
token: trieste | freq: 4 | docs: 3 | posting_pos: 259566
token: triggered | freq: 8 | docs: 8 | posting_pos: 259569
token: trikolor | freq: 4 | docs: 2 | posting_pos: 259577
token: trilateral | freq: 3 | docs: 3 | posting_pos: 259579
token: trillion | freq: 5 | docs: 4 | posting_pos: 259582
token: trilogy | freq: 3 | docs: 2 | posting_pos: 259586
token: trimestrales | freq: 3 | docs: 3 | posting_pos: 259588
token: trimestre | freq: 114 | docs: 5 | posting_pos: 259591
token: trin | freq: 4 | docs: 4 | posting_pos: 259596
token: trincoll | freq: 8 | docs: 5 | posting_pos: 259600
token: trinidad | freq: 6 | docs: 5 | posting_pos: 259605
token: trinity | freq: 20 | docs: 8 | posting_pos: 259610
token: trinitysem | freq: 3 | docs: 3 | posting_pos: 259618
token: trip | freq: 25 | docs: 16 | posting_pos: 259621
token: triple | freq: 4 | docs: 3 | posting_pos: 259637
token: tripnet | freq: 5 | docs: 5 | posting_pos: 259640
token: trips | freq: 12 | docs: 5 | posting_pos: 259645
token: triumph | freq: 4 | docs: 4 | posting_pos: 259650
token: trivia | freq: 3 | docs: 2 | posting_pos: 259654
token: trlab3 | freq: 4 | docs: 4 | posting_pos: 259656
token: troilus | freq: 5 | docs: 3 | posting_pos: 259660
token: trojan | freq: 4 | docs: 3 | posting_pos: 259663
token: troops | freq: 41 | docs: 26 | posting_pos: 259666
token: tropical | freq: 18 | docs: 5 | posting_pos: 259692
token: tropics | freq: 7 | docs: 2 | posting_pos: 259697
token: trouble | freq: 14 | docs: 11 | posting_pos: 259699
token: troubled | freq: 6 | docs: 3 | posting_pos: 259710
token: trough | freq: 11 | docs: 1 | posting_pos: 259713
token: troy | freq: 3 | docs: 3 | posting_pos: 259714
token: troyes | freq: 3 | docs: 2 | posting_pos: 259717
token: trs | freq: 3 | docs: 3 | posting_pos: 259719
token: true | freq: 48 | docs: 39 | posting_pos: 259722
token: truenorth | freq: 5 | docs: 5 | posting_pos: 259761
token: trukk | freq: 4 | docs: 3 | posting_pos: 259766
token: truly | freq: 16 | docs: 12 | posting_pos: 259769
token: truman | freq: 13 | docs: 3 | posting_pos: 259781
token: trumpet | freq: 6 | docs: 5 | posting_pos: 259784
token: trumpeter | freq: 3 | docs: 2 | posting_pos: 259789
token: truro | freq: 3 | docs: 3 | posting_pos: 259791
token: trust | freq: 68 | docs: 15 | posting_pos: 259794
token: trusted | freq: 5 | docs: 5 | posting_pos: 259809
token: trustee | freq: 6 | docs: 3 | posting_pos: 259814
token: trustees | freq: 4 | docs: 4 | posting_pos: 259817
token: trusts | freq: 26 | docs: 4 | posting_pos: 259821
