token: - | freq: 2360 | docs: 199 | posting_pos: 0
token: vicon | freq: 3 | docs: 3 | posting_pos: 387145
token: vicr | freq: 2 | docs: 2 | posting_pos: 387148
token: vicsorgott | freq: 1 | docs: 1 | posting_pos: 387150
token: victim | freq: 77 | docs: 22 | posting_pos: 387151
token: victim-precipitation | freq: 1 | docs: 1 | posting_pos: 387173
token: victimization | freq: 2 | docs: 2 | posting_pos: 387174
token: victimized | freq: 5 | docs: 5 | posting_pos: 387176
token: victimless | freq: 3 | docs: 1 | posting_pos: 387181
token: victimology | freq: 2 | docs: 1 | posting_pos: 387182
token: victims | freq: 63 | docs: 26 | posting_pos: 387183
token: victor | freq: 7 | docs: 5 | posting_pos: 387209
token: victoria | freq: 21 | docs: 8 | posting_pos: 387214
token: victorian | freq: 32 | docs: 8 | posting_pos: 387222
token: victories | freq: 1 | docs: 1 | posting_pos: 387230
token: victory | freq: 29 | docs: 17 | posting_pos: 387231
token: viczko | freq: 1 | docs: 1 | posting_pos: 387248
token: vid | freq: 11 | docs: 4 | posting_pos: 387249
token: vida | freq: 3 | docs: 3 | posting_pos: 387253
token: vidal | freq: 4 | docs: 1 | posting_pos: 387256
token: vidal-naquet | freq: 2 | docs: 1 | posting_pos: 387257
token: vidam | freq: 3 | docs: 3 | posting_pos: 387258
token: vidcsillagossal | freq: 1 | docs: 1 | posting_pos: 387261
token: vidd | freq: 1 | docs: 1 | posting_pos: 387262
token: videkazettak | freq: 1 | docs: 1 | posting_pos: 387263
token: videkeken | freq: 2 | docs: 2 | posting_pos: 387264
token: videken | freq: 3 | docs: 3 | posting_pos: 387266
token: videket | freq: 1 | docs: 1 | posting_pos: 387269
token: videki | freq: 3 | docs: 2 | posting_pos: 387270
token: videkihitkozsegek | freq: 1 | docs: 1 | posting_pos: 387272
token: videkrol | freq: 4 | docs: 2 | posting_pos: 387273
token: viden | freq: 1 | docs: 1 | posting_pos: 387275
token: videnov | freq: 6 | docs: 3 | posting_pos: 387276
token: video | freq: 23 | docs: 16 | posting_pos: 387279
token: videofelvetelekre | freq: 1 | docs: 1 | posting_pos: 387295
token: videofilm-forgalmazas | freq: 1 | docs: 1 | posting_pos: 387296
token: videokazetta | freq: 1 | docs: 1 | posting_pos: 387297
token: videokazettak | freq: 2 | docs: 2 | posting_pos: 387298
token: videologic | freq: 3 | docs: 3 | posting_pos: 387300
token: videos | freq: 1 | docs: 1 | posting_pos: 387303
token: videoszalagokon | freq: 1 | docs: 1 | posting_pos: 387304
token: videotape | freq: 1 | docs: 1 | posting_pos: 387305
token: videotex | freq: 1 | docs: 1 | posting_pos: 387306
token: videoton | freq: 1 | docs: 1 | posting_pos: 387307
token: videoton-gyar | freq: 1 | docs: 1 | posting_pos: 387308
token: videotron | freq: 4 | docs: 4 | posting_pos: 387309
token: vidler | freq: 1 | docs: 1 | posting_pos: 387313
token: vidnet | freq: 2 | docs: 2 | posting_pos: 387314
token: vie-va8-21 | freq: 1 | docs: 1 | posting_pos: 387316
token: vienna | freq: 8 | docs: 6 | posting_pos: 387317
token: vientiane | freq: 5 | docs: 1 | posting_pos: 387323
token: vientiane-based | freq: 1 | docs: 1 | posting_pos: 387324
token: vientiane-chiang | freq: 1 | docs: 1 | posting_pos: 387325
token: vieron | freq: 1 | docs: 1 | posting_pos: 387326
token: viet | freq: 1 | docs: 1 | posting_pos: 387327
token: vietiane | freq: 1 | docs: 1 | posting_pos: 387328
token: vietnam | freq: 70 | docs: 19 | posting_pos: 387329
token: vietnam-tol | freq: 1 | docs: 1 | posting_pos: 387348
token: vietnamese | freq: 9 | docs: 3 | posting_pos: 387349
token: vietnamese-american | freq: 1 | docs: 1 | posting_pos: 387352
token: vietnami | freq: 3 | docs: 2 | posting_pos: 387353
token: vietnamtourism | freq: 3 | docs: 1 | posting_pos: 387355
token: view | freq: 162 | docs: 78 | posting_pos: 387356
token: viewed | freq: 24 | docs: 21 | posting_pos: 387434
token: viewer | freq: 4 | docs: 4 | posting_pos: 387455
token: viewers | freq: 3 | docs: 3 | posting_pos: 387459
token: viewing | freq: 19 | docs: 15 | posting_pos: 387462
token: viewlogic | freq: 2 | docs: 2 | posting_pos: 387477
token: viewpoint | freq: 13 | docs: 11 | posting_pos: 387479
token: viewpoints | freq: 31 | docs: 19 | posting_pos: 387490
token: views | freq: 200 | docs: 67 | posting_pos: 387509
token: vig | freq: 5 | docs: 3 | posting_pos: 387576
token: vigasztalan | freq: 1 | docs: 1 | posting_pos: 387579
token: vigasztalhatjuk | freq: 1 | docs: 1 | posting_pos: 387580
token: vigencia | freq: 5 | docs: 5 | posting_pos: 387581
token: vigente | freq: 9 | docs: 6 | posting_pos: 387586
token: vigentes | freq: 3 | docs: 2 | posting_pos: 387592
token: vigh | freq: 1 | docs: 1 | posting_pos: 387594
token: vigils | freq: 1 | docs: 1 | posting_pos: 387595
token: vignettaja | freq: 1 | docs: 1 | posting_pos: 387596
token: vigo | freq: 1 | docs: 1 | posting_pos: 387597
token: vigor | freq: 1 | docs: 1 | posting_pos: 387598
token: vigorito | freq: 4 | docs: 4 | posting_pos: 387599
token: vigorous | freq: 2 | docs: 2 | posting_pos: 387603
token: vigorously | freq: 1 | docs: 1 | posting_pos: 387605
token: vigour | freq: 1 | docs: 1 | posting_pos: 387606
token: vigra | freq: 1 | docs: 1 | posting_pos: 387607
token: vigy | freq: 2 | docs: 1 | posting_pos: 387608
token: vigyazna | freq: 1 | docs: 1 | posting_pos: 387609
token: vigyaznak | freq: 3 | docs: 3 | posting_pos: 387610
token: vigyazok | freq: 1 | docs: 1 | posting_pos: 387613
token: vigyazz | freq: 1 | docs: 1 | posting_pos: 387614
token: vigyor | freq: 1 | docs: 1 | posting_pos: 387615
token: vihar | freq: 3 | docs: 3 | posting_pos: 387616
token: viharait | freq: 1 | docs: 1 | posting_pos: 387619
token: viharokat | freq: 1 | docs: 1 | posting_pos: 387620
token: viharos | freq: 1 | docs: 1 | posting_pos: 387621
token: vii | freq: 17 | docs: 11 | posting_pos: 387622
token: viii | freq: 5 | docs: 4 | posting_pos: 387633
token: vijjogasba | freq: 1 | docs: 1 | posting_pos: 387637
token: vik | freq: 1 | docs: 1 | posting_pos: 387638
token: vikendhazainkat | freq: 1 | docs: 1 | posting_pos: 387639
token: viki | freq: 1 | docs: 1 | posting_pos: 387640
token: viking | freq: 2 | docs: 2 | posting_pos: 387641
token: vikings | freq: 2 | docs: 2 | posting_pos: 387643
token: viktor | freq: 55 | docs: 24 | posting_pos: 387645
token: viktorchernomyrdin | freq: 1 | docs: 1 | posting_pos: 387669
token: viktoria | freq: 1 | docs: 1 | posting_pos: 387670
token: viktorral | freq: 2 | docs: 1 | posting_pos: 387671
token: viktort | freq: 1 | docs: 1 | posting_pos: 387672
token: vil | freq: 41 | docs: 11 | posting_pos: 387673
token: vilag | freq: 67 | docs: 24 | posting_pos: 387684
token: vilag- | freq: 2 | docs: 2 | posting_pos: 387708
token: vilaga | freq: 2 | docs: 2 | posting_pos: 387710
token: vilagaba | freq: 1 | docs: 1 | posting_pos: 387712
token: vilagaban | freq: 2 | docs: 2 | posting_pos: 387713
token: vilagabana | freq: 1 | docs: 1 | posting_pos: 387715
token: vilagaig | freq: 2 | docs: 1 | posting_pos: 387716
token: vilagallam | freq: 4 | docs: 1 | posting_pos: 387717
token: vilagallami | freq: 6 | docs: 1 | posting_pos: 387718
token: vilagallamimaffiaja | freq: 1 | docs: 1 | posting_pos: 387719
token: vilagallamisagalvilagaban | freq: 1 | docs: 1 | posting_pos: 387720
token: vilaganak | freq: 1 | docs: 1 | posting_pos: 387721
token: vilagatbanhidai | freq: 1 | docs: 1 | posting_pos: 387722
token: vilagba | freq: 2 | docs: 2 | posting_pos: 387723
token: vilagban | freq: 15 | docs: 11 | posting_pos: 387725
token: vilagbank | freq: 19 | docs: 11 | posting_pos: 387736
token: vilagbankba | freq: 1 | docs: 1 | posting_pos: 387747
token: vilagbankban | freq: 1 | docs: 1 | posting_pos: 387748
token: vilagbankhasonlo | freq: 1 | docs: 1 | posting_pos: 387749
token: vilagbankhoz | freq: 1 | docs: 1 | posting_pos: 387750
token: vilagbanki | freq: 3 | docs: 3 | posting_pos: 387751
token: vilagbankibecsles | freq: 1 | docs: 1 | posting_pos: 387754
token: vilagbankkal | freq: 1 | docs: 1 | posting_pos: 387755
token: vilagbeke | freq: 1 | docs: 1 | posting_pos: 387756
token: vilagbeli | freq: 4 | docs: 3 | posting_pos: 387757
token: vilagbirodalmi | freq: 1 | docs: 1 | posting_pos: 387760
token: vilagbirodalom | freq: 1 | docs: 1 | posting_pos: 387761
token: vilagbotrany | freq: 2 | docs: 1 | posting_pos: 387762
token: vilagcsuccsal | freq: 1 | docs: 1 | posting_pos: 387763
token: vilagegy | freq: 1 | docs: 1 | posting_pos: 387764
token: vilagelsok | freq: 1 | docs: 1 | posting_pos: 387765
token: vilagelsoseg | freq: 1 | docs: 1 | posting_pos: 387766
token: vilagerdek | freq: 1 | docs: 1 | posting_pos: 387767
token: vilagfolebredne | freq: 1 | docs: 1 | posting_pos: 387768
token: vilaggahorogjek | freq: 1 | docs: 1 | posting_pos: 387769
token: vilaggal | freq: 2 | docs: 2 | posting_pos: 387770
token: vilaggazdasag | freq: 48 | docs: 25 | posting_pos: 387772
token: vilaggazdasag1 | freq: 3 | docs: 3 | posting_pos: 387797
token: vilaggazdasaghoz | freq: 1 | docs: 1 | posting_pos: 387800
token: vilaggazdasagi | freq: 2 | docs: 1 | posting_pos: 387801
token: vilaggazdasagtan | freq: 1 | docs: 1 | posting_pos: 387802
token: vilaggazdasagtol | freq: 1 | docs: 1 | posting_pos: 387803
token: vilaggzdasagot | freq: 1 | docs: 1 | posting_pos: 387804
token: vilaghaboru | freq: 15 | docs: 11 | posting_pos: 387805
token: vilaghaboruban | freq: 1 | docs: 1 | posting_pos: 387816
token: vilaghaboruja | freq: 1 | docs: 1 | posting_pos: 387817
token: vilaghaborurol | freq: 1 | docs: 1 | posting_pos: 387818
token: vilaghaborus | freq: 3 | docs: 3 | posting_pos: 387819
token: vilaghaborut | freq: 2 | docs: 2 | posting_pos: 387822
token: vilaghatalom | freq: 1 | docs: 1 | posting_pos: 387824
token: vilaghatalomra | freq: 1 | docs: 1 | posting_pos: 387825
token: vilaghiru | freq: 2 | docs: 2 | posting_pos: 387826
token: vilaghoz | freq: 1 | docs: 1 | posting_pos: 387828
token: vilagi | freq: 4 | docs: 3 | posting_pos: 387829
token: vilagiintezmenyekben | freq: 1 | docs: 1 | posting_pos: 387832
token: vilagipar | freq: 1 | docs: 1 | posting_pos: 387833
token: vilagitunk | freq: 1 | docs: 1 | posting_pos: 387834
token: vilagkepeben | freq: 2 | docs: 1 | posting_pos: 387835
token: vilagkongresszus | freq: 4 | docs: 2 | posting_pos: 387836
token: vilagkongresszusa | freq: 1 | docs: 1 | posting_pos: 387838
token: vilagkongresszust | freq: 1 | docs: 1 | posting_pos: 387839
token: vilagkozvelemeny | freq: 1 | docs: 1 | posting_pos: 387840
token: vilaglap | freq: 1 | docs: 1 | posting_pos: 387841
token: vilaglapba | freq: 1 | docs: 1 | posting_pos: 387842
token: vilaglapunk | freq: 1 | docs: 1 | posting_pos: 387843
token: vilaglucifer | freq: 1 | docs: 1 | posting_pos: 387844
token: vilagmaffia | freq: 1 | docs: 1 | posting_pos: 387845
token: vilagmeretuvetegye | freq: 1 | docs: 1 | posting_pos: 387846
token: vilagminden | freq: 1 | docs: 1 | posting_pos: 387847
token: vilagmindinkabb | freq: 1 | docs: 1 | posting_pos: 387848
token: vilagnak | freq: 1 | docs: 1 | posting_pos: 387849
token: vilagnezet | freq: 1 | docs: 1 | posting_pos: 387850
token: vilagnezeti | freq: 1 | docs: 1 | posting_pos: 387851
token: vilagon | freq: 16 | docs: 10 | posting_pos: 387852
token: vilagonmegtalalhato | freq: 1 | docs: 1 | posting_pos: 387862
token: vilagonmindenutt | freq: 1 | docs: 1 | posting_pos: 387863
token: vilagos | freq: 13 | docs: 9 | posting_pos: 387864
token: vilagosabban | freq: 2 | docs: 2 | posting_pos: 387873
token: vilagosan | freq: 8 | docs: 7 | posting_pos: 387875
token: vilagosanfelismerheto | freq: 1 | docs: 1 | posting_pos: 387882
token: vilagosit | freq: 1 | docs: 1 | posting_pos: 387883
token: vilagossa | freq: 1 | docs: 1 | posting_pos: 387884
token: vilagossagaval | freq: 1 | docs: 1 | posting_pos: 387885
token: vilagossavaljek | freq: 1 | docs: 1 | posting_pos: 387886
token: vilagot | freq: 12 | docs: 9 | posting_pos: 387887
token: vilagpiaci | freq: 1 | docs: 1 | posting_pos: 387896
token: vilagpolgari | freq: 1 | docs: 1 | posting_pos: 387897
token: vilagra | freq: 1 | docs: 1 | posting_pos: 387898
token: vilagrekord | freq: 1 | docs: 1 | posting_pos: 387899
token: vilagrekordokat | freq: 1 | docs: 1 | posting_pos: 387900
token: vilagrekordot | freq: 1 | docs: 1 | posting_pos: 387901
token: vilagrendszer | freq: 1 | docs: 1 | posting_pos: 387902
token: vilagsajto | freq: 1 | docs: 1 | posting_pos: 387903
token: vilagszerte | freq: 9 | docs: 8 | posting_pos: 387904
token: vilagszervezet | freq: 2 | docs: 1 | posting_pos: 387912
token: vilagszervezetenek | freq: 1 | docs: 1 | posting_pos: 387913
token: vilagszinpadan | freq: 1 | docs: 1 | posting_pos: 387914
token: vilagszinvonalat | freq: 1 | docs: 1 | posting_pos: 387915
token: vilagszovetsege | freq: 4 | docs: 3 | posting_pos: 387916
token: vilagszovetsegefotitkara | freq: 1 | docs: 1 | posting_pos: 387919
token: vilagszovetsegenek | freq: 2 | docs: 1 | posting_pos: 387920
token: vilagszovetsegenel | freq: 1 | docs: 1 | posting_pos: 387921
token: vilagszovetsegetol | freq: 2 | docs: 1 | posting_pos: 387922
token: vilagtalalkozo | freq: 3 | docs: 2 | posting_pos: 387923
token: vilagtalalkozojanak | freq: 1 | docs: 1 | posting_pos: 387925
token: vilagtol | freq: 2 | docs: 2 | posting_pos: 387926
token: vilagtortenelmi-technikai | freq: 1 | docs: 1 | posting_pos: 387928
token: vilagunk | freq: 1 | docs: 1 | posting_pos: 387929
token: vilagunkat | freq: 1 | docs: 1 | posting_pos: 387930
token: vilaguralmi | freq: 2 | docs: 1 | posting_pos: 387931
token: vilagutlevel | freq: 1 | docs: 1 | posting_pos: 387932
token: vilagviszonylatban | freq: 1 | docs: 1 | posting_pos: 387933
token: vilas | freq: 1 | docs: 1 | posting_pos: 387934
token: viles | freq: 3 | docs: 3 | posting_pos: 387935
token: vilhelmina | freq: 1 | docs: 1 | posting_pos: 387938
token: vili | freq: 1 | docs: 1 | posting_pos: 387939
token: vill | freq: 4 | docs: 3 | posting_pos: 387940
token: villa | freq: 5 | docs: 1 | posting_pos: 387943
token: villa-epitese | freq: 1 | docs: 1 | posting_pos: 387944
token: villaba | freq: 1 | docs: 1 | posting_pos: 387945
token: villaban | freq: 2 | docs: 1 | posting_pos: 387946
token: village | freq: 50 | docs: 38 | posting_pos: 387947
token: village-c | freq: 2 | docs: 2 | posting_pos: 387985
token: villagenet | freq: 1 | docs: 1 | posting_pos: 387987
token: villageresidents | freq: 1 | docs: 1 | posting_pos: 387988
token: villagers | freq: 2 | docs: 1 | posting_pos: 387989
token: villages | freq: 10 | docs: 6 | posting_pos: 387990
token: villain | freq: 1 | docs: 1 | posting_pos: 387996
token: villains | freq: 1 | docs: 1 | posting_pos: 387997
token: villaja | freq: 2 | docs: 1 | posting_pos: 387998
token: villajarol | freq: 2 | docs: 2 | posting_pos: 387999
token: villajat | freq: 2 | docs: 2 | posting_pos: 388001
token: villajukat | freq: 1 | docs: 1 | posting_pos: 388003
token: villak | freq: 2 | docs: 2 | posting_pos: 388004
token: villakban | freq: 1 | docs: 1 | posting_pos: 388006
token: villamfeny | freq: 1 | docs: 1 | posting_pos: 388007
token: villamos | freq: 2 | docs: 1 | posting_pos: 388008
token: villamosenergia | freq: 2 | docs: 1 | posting_pos: 388009
token: villamosenergia-ipari | freq: 2 | docs: 1 | posting_pos: 388010
token: villamositott | freq: 1 | docs: 1 | posting_pos: 388011
token: villamoson | freq: 1 | docs: 1 | posting_pos: 388012
token: villamosrol | freq: 2 | docs: 1 | posting_pos: 388013
token: villamosutazas | freq: 2 | docs: 1 | posting_pos: 388014
token: villaneous | freq: 1 | docs: 1 | posting_pos: 388015
token: villank | freq: 1 | docs: 1 | posting_pos: 388016
token: villanova | freq: 1 | docs: 1 | posting_pos: 388017
token: villany- | freq: 1 | docs: 1 | posting_pos: 388018
token: villanyat | freq: 1 | docs: 1 | posting_pos: 388019
token: villanyban | freq: 1 | docs: 1 | posting_pos: 388020
token: villanykapcsolon | freq: 1 | docs: 1 | posting_pos: 388021
token: villanyszamlajat | freq: 1 | docs: 1 | posting_pos: 388022
token: villanyszamlanovekedes | freq: 1 | docs: 1 | posting_pos: 388023
token: villanyszamlat | freq: 1 | docs: 1 | posting_pos: 388024
token: villanyt | freq: 1 | docs: 1 | posting_pos: 388025
token: villara | freq: 1 | docs: 1 | posting_pos: 388026
token: villas | freq: 3 | docs: 2 | posting_pos: 388027
token: villasreggeli | freq: 1 | docs: 1 | posting_pos: 388029
token: villat | freq: 2 | docs: 2 | posting_pos: 388030
token: villatelekhez | freq: 1 | docs: 1 | posting_pos: 388032
token: villehardouin | freq: 1 | docs: 1 | posting_pos: 388033
token: villette | freq: 2 | docs: 1 | posting_pos: 388034
token: villognak | freq: 1 | docs: 1 | posting_pos: 388035
token: vilmos | freq: 3 | docs: 2 | posting_pos: 388036
token: vilnius | freq: 3 | docs: 2 | posting_pos: 388038
token: vilspa | freq: 1 | docs: 1 | posting_pos: 388040
token: világ | freq: 1 | docs: 1 | posting_pos: 388041
token: világban | freq: 1 | docs: 1 | posting_pos: 388042
token: világháború | freq: 5 | docs: 1 | posting_pos: 388043
token: világos | freq: 1 | docs: 1 | posting_pos: 388044
token: vim | freq: 2 | docs: 2 | posting_pos: 388045
token: vince | freq: 2 | docs: 2 | posting_pos: 388047
token: vincent | freq: 16 | docs: 6 | posting_pos: 388049
token: vincula | freq: 1 | docs: 1 | posting_pos: 388055
token: vinculadas | freq: 15 | docs: 5 | posting_pos: 388056
token: vinczematyast | freq: 1 | docs: 1 | posting_pos: 388061
token: vindicate | freq: 1 | docs: 1 | posting_pos: 388062
token: vine | freq: 4 | docs: 4 | posting_pos: 388063
token: vinegar | freq: 10 | docs: 1 | posting_pos: 388067
token: vineyard | freq: 2 | docs: 2 | posting_pos: 388068
token: vinne | freq: 1 | docs: 1 | posting_pos: 388070
token: vinni | freq: 2 | docs: 2 | posting_pos: 388071
token: vinnikov | freq: 2 | docs: 1 | posting_pos: 388073
token: vintage | freq: 1 | docs: 1 | posting_pos: 388074
token: vinyl | freq: 4 | docs: 2 | posting_pos: 388075
token: viola | freq: 1 | docs: 1 | posting_pos: 388077
token: violate | freq: 14 | docs: 11 | posting_pos: 388078
token: violated | freq: 6 | docs: 6 | posting_pos: 388089
token: violates | freq: 12 | docs: 8 | posting_pos: 388095
token: violating | freq: 15 | docs: 10 | posting_pos: 388103
token: violation | freq: 27 | docs: 17 | posting_pos: 388113
token: violations | freq: 33 | docs: 19 | posting_pos: 388130
token: violations--felonies | freq: 1 | docs: 1 | posting_pos: 388149
token: violator | freq: 1 | docs: 1 | posting_pos: 388150
token: violators | freq: 1 | docs: 1 | posting_pos: 388151
token: violence | freq: 65 | docs: 32 | posting_pos: 388152
token: violent | freq: 21 | docs: 12 | posting_pos: 388184
token: violently | freq: 2 | docs: 2 | posting_pos: 388196
token: violettedec | freq: 1 | docs: 1 | posting_pos: 388198
token: violin | freq: 2 | docs: 2 | posting_pos: 388199
token: violinist | freq: 2 | docs: 2 | posting_pos: 388201
token: viorst | freq: 1 | docs: 1 | posting_pos: 388203
token: vip | freq: 7 | docs: 7 | posting_pos: 388204
token: viper | freq: 1 | docs: 1 | posting_pos: 388211
token: vir | freq: 5 | docs: 5 | posting_pos: 388212
token: virag | freq: 1 | docs: 1 | posting_pos: 388217
token: viragainkat | freq: 1 | docs: 1 | posting_pos: 388218
token: viragok | freq: 1 | docs: 1 | posting_pos: 388219
